week,nb_sold,revenue,sales_method
1,9,90.31,1
4,10,50.41,0
5,11,106.33,1
2,9,43.49,0
1,8,37.69,0
1,7,35.75,0
4,10,104.11,1
5,11,108.5,1
1,9,97.3725,1
4,11,109.27,1
4,10,103.89,1
3,9,90.01,1
1,10,97.21,1
3,9,87.43,1
1,8,83.85,1
1,7,34.91,0
1,8,83.67,1
3,9,87.14,1
3,9,42.94,0
1,9,87.7,1
3,9,93.71,1
4,10,51.84,0
3,9,42.57,0
2,11,105.89,1
1,9,89.86,1
4,10,52.07,0
1,9,90.78,1
3,9,90.21,1
2,9,43.04,0
4,10,49.64,0
4,11,97.26702923976607,1
5,12,183.01889733840304,2
1,8,83.71,1
3,9,89.32,1
3,8,40.44,0
1,10,95.91,1
1,9,91.69,1
1,10,95.23,1
1,7,35.88,0
4,11,114.66,1
3,8,41.73,0
1,9,85.25,1
1,8,82.84,1
2,9,42.9,0
4,10,48.78010452961672,0
5,12,182.69,2
1,9,87.78,1
4,11,109.45,1
5,11,54.06,0
5,11,53.69,0
1,7,34.33,0
2,10,152.92,2
2,9,44.46,0
4,11,52.89,0
1,9,93.28,1
4,10,50.52,0
1,10,95.26,1
5,12,181.38,2
1,9,90.15,1
3,8,42.3,0
2,10,102.82,1
1,9,87.74,1
3,10,104.49,1
1,8,84.84,1
6,13,63.99,0
3,8,40.14,0
3,9,94.05,1
2,10,98.39,1
1,9,88.63,1
5,11,53.97,0
4,12,115.67,1
2,9,43.53,0
1,9,97.67141203703704,1
1,9,85.8,1
5,13,179.60181818181815,2
1,8,82.82,1
5,12,185.42,2
1,10,97.18,1
2,10,96.98,1
4,10,51.95,0
4,10,51.34,0
1,9,88.5,1
4,11,52.83,0
5,10,51.23,0
1,8,96.58468571428573,1
5,10,52.39,0
4,11,52.97,0
3,9,94.05,1
1,9,86.57,1
4,11,107.03,1
1,7,35.3,0
4,12,181.42,2
2,10,104.13,1
5,11,106.26,1
2,10,97.47,1
5,11,53.73,0
5,11,107.67,1
3,10,101.62,1
4,12,176.49,2
2,10,99.11239130434782,1
1,9,90.0,1
2,10,95.21,1
3,8,40.52,0
2,10,102.29,1
3,9,94.29,1
1,8,81.72,1
4,11,111.49,1
1,8,37.54,0
4,11,106.69,1
4,11,113.0,1
4,12,180.61,2
2,10,99.65,1
4,10,50.89,0
2,10,101.62,1
5,11,111.44,1
4,11,54.38,0
1,7,34.15,0
5,13,184.6615328467153,2
5,11,111.39,1
1,8,81.48,1
6,14,67.74,0
3,9,91.84,1
4,12,180.35,2
1,9,86.84,1
1,8,84.68,1
1,8,84.65,1
3,8,41.6,0
4,12,183.5,2
4,11,105.98,1
6,13,66.83,0
1,8,81.94,1
3,9,89.63,1
3,8,40.95,0
3,9,87.96,1
3,11,106.52,1
2,9,94.97,1
2,9,42.63,0
2,9,44.97,0
3,8,40.89,0
4,12,118.16,1
1,7,33.36,0
1,9,86.88,1
4,12,118.94,1
5,10,51.33,0
3,10,148.9,2
4,12,116.38,1
2,8,41.49,0
2,10,100.63,1
2,10,97.78,1
3,9,93.47,1
5,11,53.04,0
2,10,104.49,1
2,11,106.09,1
5,11,54.8,0
4,10,50.9,0
3,10,97.26702923976607,1
3,9,93.39,1
5,10,51.0,0
1,9,89.94,1
4,11,109.14,1
5,11,52.85,0
3,8,41.96,0
1,10,97.57,1
2,9,45.37,0
5,10,104.27,1
1,11,109.33,1
1,9,85.02,1
3,8,42.25,0
1,9,93.47,1
1,9,94.17,1
4,12,184.94,2
1,9,85.28,1
1,9,88.81,1
4,12,176.83,2
4,11,53.3,0
1,9,184.92444444444445,2
5,11,113.93,1
4,12,180.28,2
5,11,106.03,1
3,9,86.47,1
3,9,88.45,1
4,12,179.86,2
3,9,91.89,1
1,7,34.91,0
1,8,96.5740776699029,1
3,9,94.63,1
5,11,109.3,1
3,9,87.94,1
5,11,112.99,1
4,11,107.38,1
1,9,88.69,1
2,9,43.98,0
5,10,51.71,0
4,11,105.25,1
4,10,50.78,0
2,9,46.27,0
6,13,66.93,0
4,12,180.43,2
4,11,52.7,0
1,9,85.79,1
2,9,45.05,0
5,11,53.02,0
3,8,41.68,0
5,11,46.31923566878981,0
3,9,97.69846153846152,1
4,11,110.37,1
2,9,43.65,0
3,10,97.59562841530057,1
2,9,45.77,0
6,13,134.22,1
2,10,152.01,2
1,8,125.64,2
5,11,54.65,0
5,11,53.37,0
3,9,91.89,1
1,7,36.37,0
1,9,86.35,1
5,11,107.58,1
1,9,93.92,1
3,9,88.48,1
1,8,84.15,1
2,10,95.23,1
3,9,42.72,0
5,10,52.02,0
3,10,182.68,2
2,11,105.31,1
2,10,101.84,1
3,8,41.3,0
1,7,37.45,0
4,10,49.7,0
3,9,92.51,1
1,9,89.4,1
5,10,52.34,0
5,11,53.07,0
2,9,43.23,0
3,10,155.71,2
1,9,87.52,1
2,9,42.92,0
1,7,34.46,0
6,13,65.58,0
3,10,96.76844827586208,1
4,12,182.01,2
3,10,97.5,1
1,7,35.81,0
1,9,85.69,1
1,8,84.24,1
3,10,96.67,1
5,10,52.42,0
3,9,88.54,1
5,12,183.4,2
6,13,65.53,0
1,8,83.94,1
4,11,53.28,0
3,9,90.9,1
3,8,41.72,0
4,12,179.11,2
1,7,34.88,0
4,12,180.97,2
1,9,93.68,1
3,8,40.27,0
1,9,93.75,1
4,10,50.46,0
3,9,93.28,1
2,9,43.42,0
3,10,96.09,1
5,11,54.28,0
1,7,35.92,0
2,10,96.78,1
1,9,91.31,1
6,13,66.66,0
5,11,53.17,0
1,7,34.3,0
3,10,100.03,1
4,10,50.5,0
1,8,82.49,1
3,10,98.39,1
1,8,84.13,1
2,10,150.79,2
4,11,53.61,0
3,9,91.87,1
1,9,92.12,1
5,11,54.44,0
3,8,41.32,0
2,10,98.55,1
3,8,39.24,0
1,9,85.97,1
3,9,89.87,1
4,11,114.1,1
4,12,181.1,2
5,11,107.7,1
5,10,51.76,0
1,9,93.56,1
3,8,40.05,0
3,9,91.48,1
3,10,152.56,2
6,14,67.95,0
1,9,86.68,1
1,8,82.97,1
3,9,87.42,1
1,9,85.37,1
4,11,108.2,1
3,10,149.95,2
1,9,85.17,1
4,10,49.93,0
3,10,153.27,2
2,10,103.62,1
1,9,89.94,1
1,8,83.26,1
2,9,44.19,0
3,10,149.84,2
2,11,112.43,1
3,10,97.96,1
1,9,93.49,1
2,10,98.12,1
1,9,86.65,1
4,10,46.61330049261084,0
1,8,83.3,1
1,8,84.11,1
1,8,82.84,1
5,11,111.51,1
4,11,97.3725,1
2,10,156.45,2
5,10,51.86,0
1,9,127.63,2
1,9,89.07,1
4,12,178.62,2
2,10,157.37,2
1,8,82.25,1
5,10,52.31,0
4,10,50.93,0
4,12,175.13,2
3,8,40.17,0
2,10,101.31,1
3,10,149.27,2
1,9,94.04,1
1,7,33.89,0
5,11,53.22,0
2,9,44.05,0
1,7,35.77,0
1,7,37.07,0
6,13,65.17,0
2,10,101.88,1
1,7,35.3,0
3,10,147.11,2
3,9,93.62,1
2,10,99.93,1
5,12,181.84688524590163,2
3,9,90.95,1
5,11,106.74,1
5,11,105.77,1
1,10,99.37,1
2,10,96.2,1
1,8,84.9,1
3,8,41.89,0
4,11,107.05,1
5,11,105.09,1
1,9,91.71,1
3,10,146.78,2
1,8,84.07,1
2,10,103.83,1
5,12,116.58,1
1,8,82.07,1
1,7,37.35,0
2,10,101.58,1
5,10,52.19,0
4,10,50.92,0
1,8,84.83,1
4,11,106.07,1
6,13,67.05,0
1,8,81.92,1
5,11,113.19,1
2,10,96.91,1
5,10,52.26,0
1,7,36.8,0
1,7,36.06,0
4,10,49.96,0
4,11,107.96,1
2,9,43.29,0
4,10,50.54,0
4,11,108.28,1
2,11,107.1,1
2,11,179.60489795918366,2
2,9,43.65,0
5,10,51.82,0
1,9,92.25,1
5,11,106.14,1
5,12,184.68,2
4,10,50.65,0
1,10,95.98,1
3,10,103.04,1
5,11,94.5759836065574,1
4,10,51.66,0
2,10,97.3725,1
5,10,52.19,0
2,9,44.42,0
1,9,89.9,1
1,9,98.19682926829267,1
1,8,82.33,1
1,7,35.39,0
1,9,95.80082191780822,1
5,11,53.02,0
3,9,91.48,1
4,11,107.3,1
2,10,98.4334375,1
1,7,34.7,0
5,11,105.49,1
3,8,40.47,0
1,8,84.49,1
2,9,43.91,0
3,11,101.97111111111111,1
1,8,83.42,1
2,9,44.99,0
3,10,147.21,2
3,8,41.22,0
1,9,97.67141203703704,1
1,8,84.51,1
5,11,109.3,1
1,8,97.26702923976607,1
3,8,40.88,0
1,8,84.02,1
4,11,105.88,1
4,11,52.51,0
6,13,63.89,0
2,10,96.32,1
3,9,91.71,1
6,13,129.24,1
1,9,90.87,1
3,8,41.23,0
2,10,95.23,1
4,10,51.4,0
5,11,55.1,0
2,10,95.04,1
3,9,44.88,0
6,13,65.69,0
4,11,111.85,1
4,10,104.06,1
4,11,106.47,1
4,10,52.45,0
2,10,150.22,2
2,9,43.21,0
1,7,36.12,0
4,11,96.54967741935484,1
2,9,43.69,0
1,8,84.44,1
1,9,87.96,1
2,10,153.25,2
3,8,41.82,0
2,10,153.87,2
1,9,91.19,1
1,9,94.8,1
1,9,93.15,1
1,7,35.12,0
1,9,92.59,1
1,7,33.98,0
2,9,43.24,0
5,12,185.12,2
3,8,42.44,0
1,8,82.16,1
3,8,40.88,0
2,10,100.65,1
1,9,88.96,1
5,10,52.08,0
2,10,99.05,1
5,11,108.19,1
5,11,97.67141203703704,1
1,8,84.34,1
2,11,97.26702923976607,1
1,7,34.23,0
1,9,86.51,1
1,9,88.91,1
1,8,126.67,2
1,9,85.4,1
5,10,52.19,0
1,8,84.76,1
1,9,87.28,1
2,11,105.66,1
5,12,179.60181818181815,2
4,10,103.16,1
4,10,50.94,0
1,8,84.87,1
3,9,45.14,0
4,12,181.27,2
6,13,66.81,0
3,10,95.3,1
3,9,92.2,1
5,11,110.09,1
1,9,97.284,1
1,7,34.8,0
6,13,65.22,0
4,11,113.79,1
1,7,35.48,0
4,10,104.2,1
5,11,106.76,1
3,9,87.84,1
1,7,35.28,0
2,10,96.4,1
3,9,92.7,1
1,8,81.54,1
1,9,87.64,1
4,12,183.39,2
1,8,84.43,1
2,9,45.5,0
4,11,107.44,1
2,10,155.59,2
1,9,85.54,1
1,8,81.83,1
3,9,86.09,1
4,10,49.6,0
4,10,50.48,0
5,12,183.6,2
2,10,98.62,1
2,10,100.22,1
1,8,82.88,1
4,10,103.25,1
3,8,41.11,0
2,9,95.0,1
4,12,180.61,2
4,10,51.43,0
1,9,85.37,1
2,9,46.01,0
3,10,95.97,1
4,12,183.24,2
4,10,52.21,0
4,10,52.14,0
1,9,86.01,1
3,8,41.84,0
6,13,66.25,0
4,12,181.3,2
2,9,43.86,0
1,9,89.97,1
1,7,36.9,0
1,9,92.06,1
2,9,42.54,0
1,9,86.31,1
1,9,92.25,1
5,12,47.64747899159664,0
6,13,64.16,0
1,8,81.9,1
3,9,88.8,1
5,11,52.61,0
4,10,51.5,0
5,11,53.97,0
6,13,66.28,0
2,8,47.67733333333334,0
1,9,87.65,1
5,11,106.0,1
6,13,66.24,0
2,10,184.0858823529412,2
2,10,97.9,1
3,9,94.85,1
3,9,45.29,0
2,8,42.25,0
2,10,155.78,2
5,10,51.81,0
3,8,41.24,0
4,10,50.9,0
3,9,43.01,0
3,10,150.25,2
4,10,104.85,1
6,13,131.97,1
2,9,43.05,0
2,10,98.99,1
3,9,90.81,1
1,7,36.27,0
3,10,149.04,2
4,11,109.36,1
5,11,111.9,1
1,7,35.82,0
2,9,93.96,1
5,11,52.98,0
1,8,79.47,1
3,10,154.0,2
4,10,51.05,0
4,11,106.16,1
4,11,52.76,0
1,9,90.44,1
3,10,149.02,2
3,9,94.96,1
2,10,152.55,2
3,9,92.11,1
1,8,84.59,1
1,8,83.8,1
5,11,107.12,1
2,11,109.53,1
3,8,41.74,0
2,10,156.38,2
4,12,180.91,2
2,10,97.0785026737968,1
6,13,131.41,1
2,11,106.07,1
2,10,155.76,2
4,11,53.17,0
4,11,106.27,1
1,7,33.73,0
3,9,89.36,1
5,12,119.92,1
3,8,42.08,0
3,10,97.284,1
3,9,45.14,0
5,11,52.66,0
2,10,98.62,1
4,12,181.4,2
5,11,108.13,1
1,8,37.95,0
4,12,179.60181818181815,2
3,10,152.89,2
5,12,184.82,2
4,10,49.78,0
2,10,99.52,1
5,10,104.18,1
3,10,146.31,2
5,11,106.44,1
3,9,92.89,1
3,8,40.76,0
4,10,50.5,0
1,9,90.86,1
5,10,52.09,0
1,7,35.25,0
5,12,58.01,0
3,8,39.89,0
1,7,34.35,0
2,9,93.94,1
2,8,42.3,0
5,10,104.2,1
5,10,51.6,0
1,9,93.9,1
4,10,49.4,0
1,9,85.92,1
3,10,149.77,2
4,10,96.58468571428573,1
1,9,87.94,1
4,11,52.68,0
4,11,110.3,1
5,11,53.37,0
5,11,56.2,0
4,12,178.0,2
2,9,43.35,0
4,12,178.93,2
2,9,42.84,0
2,9,94.25,1
3,8,42.35,0
5,11,53.45,0
1,9,94.43,1
2,9,44.1,0
1,8,84.53,1
6,13,129.18,1
1,9,90.66,1
5,10,103.95,1
2,10,95.8,1
2,10,150.34,2
1,9,97.67141203703704,1
5,11,53.84,0
1,9,97.67141203703704,1
6,13,64.63,0
3,8,39.61,0
1,9,86.03,1
3,9,86.76,1
3,8,40.82,0
1,8,38.35,0
1,7,34.43,0
4,12,182.01,2
5,11,53.92,0
1,7,36.19,0
5,11,107.4,1
4,12,180.62,2
1,9,89.45,1
4,11,114.18,1
1,8,84.93,1
4,10,50.73,0
1,8,84.35,1
1,8,83.32,1
1,7,33.81,0
2,10,97.67141203703704,1
3,10,149.43,2
1,8,97.34807339449542,1
2,10,154.17,2
2,9,44.01,0
5,11,47.64747899159664,0
4,10,51.92,0
3,8,41.81,0
4,10,103.76,1
3,9,43.97,0
6,13,65.45,0
4,11,109.18,1
3,9,88.56,1
1,9,88.41,1
1,8,83.22,1
1,8,82.47,1
5,11,53.92,0
2,10,98.78,1
2,9,42.78,0
5,11,109.1,1
5,11,52.83,0
1,10,100.76,1
3,9,89.06,1
1,8,84.2,1
3,9,91.38,1
1,7,35.11,0
5,10,102.51,1
4,11,52.99,0
2,9,47.64747899159664,0
5,10,104.45,1
5,11,56.37,0
5,10,51.69,0
5,11,53.3,0
5,10,51.91,0
1,7,33.82,0
1,8,84.17,1
4,10,103.07,1
4,11,109.91,1
1,8,80.53,1
4,10,51.36,0
6,13,131.75,1
3,10,95.84,1
4,11,107.52,1
5,11,53.23,0
5,11,97.67141203703704,1
2,10,97.72,1
1,9,177.78066666666666,2
3,8,41.94,0
3,9,90.75,1
1,9,86.94,1
3,10,152.87,2
3,10,96.28,1
1,8,80.33,1
2,11,107.07,1
4,12,179.66,2
1,9,127.81,2
1,7,33.18,0
4,11,106.17,1
6,13,128.4,1
6,13,65.55,0
6,13,128.56,1
1,9,88.15,1
4,10,49.56,0
4,11,112.88,1
6,13,133.6,1
3,10,153.65,2
1,8,81.69,1
3,10,148.33,2
1,8,83.29,1
3,9,96.52224489795918,1
4,12,177.62,2
1,8,82.57,1
4,11,107.46,1
3,10,150.43,2
5,11,53.98,0
5,11,52.7,0
1,7,36.2,0
5,11,55.12,0
4,11,53.56,0
5,11,109.79,1
1,8,127.34,2
1,8,83.86,1
4,10,51.34,0
3,8,41.9,0
4,12,182.31,2
1,7,34.02,0
1,7,33.17,0
4,12,181.07,2
5,11,54.45,0
1,7,36.32,0
3,9,93.2,1
4,11,111.65,1
3,9,89.05,1
1,8,126.85,2
1,8,82.84,1
5,11,109.28,1
2,9,44.83,0
3,9,91.64,1
5,11,48.16894230769231,0
2,9,42.59,0
4,11,52.61,0
4,12,180.47,2
3,9,89.78,1
2,11,105.59,1
1,7,35.69,0
4,10,51.01,0
1,10,99.91,1
4,12,180.23,2
3,9,90.0,1
2,10,100.04,1
4,11,54.1,0
1,9,89.89,1
5,11,54.5,0
2,11,106.03,1
4,10,51.02,0
6,14,70.11,0
4,11,52.94,0
5,11,109.91,1
1,9,94.26,1
2,9,42.76,0
2,10,97.07,1
2,9,42.93,0
2,9,42.72,0
2,10,154.86,2
5,11,53.48,0
5,10,103.3,1
2,8,41.88,0
5,11,107.41,1
5,11,53.38,0
4,12,178.36,2
5,11,112.18,1
1,7,34.92,0
4,10,103.59,1
6,13,125.08,1
1,8,83.34,1
2,9,94.27,1
1,9,88.87,1
4,10,52.43,0
1,9,97.67141203703704,1
3,9,44.78,0
4,12,183.01889733840304,2
5,11,53.33,0
1,8,84.63,1
5,11,52.59,0
4,10,51.2,0
1,8,81.86,1
5,11,109.99,1
5,11,53.81,0
5,11,105.57,1
5,11,53.3,0
1,9,90.64,1
1,8,125.73,2
5,12,179.60181818181815,2
1,9,94.26,1
3,10,98.18,1
3,9,43.12,0
5,11,52.94,0
6,13,64.28,0
3,10,95.26,1
2,10,97.59016393442624,1
5,11,113.16,1
1,7,34.43,0
2,10,97.34807339449542,1
1,8,84.15,1
1,8,84.42,1
2,10,100.97,1
3,10,95.33,1
5,11,53.65,0
2,10,102.24,1
2,9,43.03,0
2,10,103.03,1
6,13,64.95,0
6,13,66.32,0
3,11,159.43,2
1,9,87.58,1
3,8,41.67,0
1,9,87.74,1
3,9,44.19,0
1,8,38.46,0
1,9,89.9,1
3,9,90.0,1
1,9,86.84,1
1,8,83.06,1
4,11,110.04,1
1,8,81.24,1
6,13,65.06,0
2,10,97.34807339449542,1
5,11,53.19,0
3,10,149.73,2
1,8,83.25,1
3,10,152.82,2
1,9,89.85,1
4,12,180.91,2
5,10,104.55,1
1,8,81.36,1
3,9,44.89,0
5,11,108.19,1
2,10,97.5,1
2,9,47.64747899159664,0
4,10,52.02,0
3,10,148.76,2
6,13,130.44,1
5,12,116.43,1
2,10,104.54,1
1,7,36.72,0
4,12,115.75,1
2,9,43.24,0
2,9,46.33,0
2,9,42.72,0
4,11,52.7,0
5,12,184.187,2
2,10,149.32,2
5,11,53.39,0
3,9,92.33,1
1,9,91.6,1
2,10,96.95,1
2,9,43.41,0
1,9,89.25,1
6,13,66.07,0
5,11,106.56,1
1,8,83.31,1
3,9,87.66,1
2,11,107.33,1
2,9,97.26702923976607,1
5,11,55.48,0
1,7,35.88,0
3,9,90.13,1
2,11,108.13,1
4,10,46.950625,0
4,10,50.91,0
4,11,54.81,0
1,8,81.97,1
1,9,86.91,1
1,9,90.96,1
3,9,89.17,1
1,9,99.11239130434782,1
1,7,33.47,0
1,9,87.47,1
5,11,105.35,1
2,10,97.6776388888889,1
5,11,53.02,0
4,11,107.99,1
1,9,88.53,1
1,7,34.46,0
5,12,96.87888059701493,1
1,8,82.34,1
2,10,99.87,1
1,7,34.94,0
1,9,87.29,1
4,12,180.68,2
1,8,81.88,1
4,10,51.23,0
6,14,67.6,0
1,9,88.53,1
3,8,40.89,0
5,12,184.15,2
4,11,107.1,1
4,12,179.5,2
1,8,84.0,1
2,10,95.15,1
1,7,33.82,0
4,10,50.79,0
2,12,119.62,1
3,9,97.3725,1
3,10,153.92,2
5,11,47.64747899159664,0
4,11,106.56,1
5,11,54.79,0
2,10,50.19,0
5,10,46.31923566878981,0
2,9,94.96,1
1,7,33.41,0
5,11,53.69,0
4,11,106.33,1
5,11,97.3725,1
3,8,40.83,0
1,9,87.07,1
5,11,107.53,1
1,9,86.35,1
1,9,85.3,1
5,11,52.81,0
4,10,51.09,0
1,9,96.87888059701493,1
4,12,180.88,2
3,9,96.76844827586208,1
3,9,91.49,1
5,11,52.91,0
5,10,51.97,0
5,11,53.83,0
6,13,65.74,0
1,9,85.41,1
5,11,114.1,1
1,7,33.83,0
2,9,43.81,0
1,9,184.187,2
5,11,97.0785026737968,1
3,10,147.86,2
2,10,103.27,1
2,8,42.37,0
5,11,107.67,1
1,7,36.13,0
6,13,64.94,0
5,11,110.26,1
1,9,92.8,1
2,10,102.24,1
5,11,52.68,0
4,11,108.66,1
2,8,42.13,0
3,9,87.3,1
4,11,105.33,1
5,11,55.38,0
5,10,52.12,0
2,10,101.63,1
5,11,53.06,0
2,10,98.86,1
5,10,51.18,0
1,9,88.11,1
3,9,90.62,1
4,10,52.04,0
2,10,97.98,1
4,12,182.36,2
1,8,82.29,1
2,10,98.77,1
4,11,105.64,1
1,9,85.78,1
1,7,34.93,0
4,11,107.92,1
1,9,90.23,1
2,8,42.48,0
1,7,36.08,0
5,11,106.12,1
2,9,93.56,1
1,8,84.31,1
4,11,52.96,0
2,10,152.41,2
1,9,92.41,1
4,11,110.59,1
4,11,53.16,0
2,11,106.85,1
1,9,92.56,1
2,10,95.69,1
4,10,50.86,0
1,8,83.58,1
1,9,87.42,1
3,8,41.24,0
1,7,36.61,0
2,10,99.36,1
4,10,50.96,0
5,11,111.12,1
6,12,124.95,1
4,10,50.23,0
5,11,108.85,1
5,10,52.08,0
3,9,87.69,1
4,10,49.12,0
1,8,127.15,2
3,9,86.05,1
5,12,183.7,2
2,10,150.49,2
3,10,97.26702923976607,1
1,9,93.69,1
3,8,40.39,0
6,13,96.76844827586208,1
5,11,107.47,1
2,11,106.76,1
4,11,96.5740776699029,1
1,7,35.36,0
1,8,84.61,1
1,9,128.72,2
1,9,89.56,1
5,10,51.71,0
3,8,41.61,0
2,9,43.28,0
6,13,65.41,0
5,11,108.21,1
2,9,45.28,0
5,10,51.0,0
3,8,39.49,0
1,10,97.36,1
5,11,53.2,0
4,12,184.09,2
3,9,88.31,1
1,8,81.98,1
2,8,41.29,0
5,11,107.72,1
4,11,53.61,0
1,9,85.37,1
4,10,49.81,0
2,9,47.15045977011494,0
4,11,107.02,1
4,11,53.78,0
3,8,40.7,0
4,11,53.93,0
1,9,86.63,1
3,8,41.12,0
3,9,97.69846153846152,1
1,9,92.16,1
1,7,32.96,0
2,9,44.88,0
4,10,98.19682926829267,1
5,10,52.21,0
2,9,44.09,0
5,12,185.0,2
5,11,53.94,0
3,8,40.38,0
5,11,53.18,0
1,8,82.93,1
1,8,82.17,1
5,11,111.36,1
2,9,42.7,0
1,9,86.85,1
1,9,89.95,1
4,10,51.19,0
4,11,114.43,1
4,12,118.85,1
3,9,91.09,1
1,8,82.3,1
1,8,84.85,1
1,8,38.72,0
1,9,85.79,1
1,8,80.46,1
2,9,45.19,0
1,9,90.78,1
3,8,41.95,0
6,13,66.9,0
1,9,86.02,1
5,11,53.83,0
1,9,89.07,1
2,9,43.92,0
5,11,106.19,1
2,11,159.71,2
4,11,105.08,1
1,8,82.34,1
2,11,108.47,1
4,12,182.81,2
4,12,184.92444444444445,2
3,8,41.22,0
3,9,44.22,0
2,10,102.19,1
1,10,95.89,1
4,10,52.21,0
2,9,94.83,1
4,10,50.98,0
4,11,106.4,1
1,9,86.28,1
1,9,88.57,1
1,8,83.26,1
3,9,88.61,1
2,9,94.32,1
4,11,107.1,1
2,10,156.08,2
2,11,110.52,1
3,9,92.8,1
2,8,42.36,0
4,11,53.6,0
3,8,40.09,0
2,9,45.06,0
3,8,40.59,0
1,7,35.29,0
4,11,108.51,1
3,10,98.8,1
4,11,55.88,0
4,11,109.84,1
5,11,108.05,1
2,10,98.34,1
2,9,43.33,0
3,8,42.17,0
4,11,107.74,1
1,9,88.55,1
4,12,183.03,2
2,10,99.79,1
3,9,87.83,1
2,10,98.85,1
2,10,97.29,1
4,11,110.64,1
4,10,50.32,0
5,11,52.52,0
3,9,43.95,0
1,9,93.88,1
1,11,97.9334193548387,1
1,8,81.01,1
2,10,102.97,1
4,12,124.74,1
4,11,108.95,1
4,11,109.38,1
1,8,82.79,1
3,8,41.95,0
3,8,41.25,0
2,9,45.92,0
2,10,95.91,1
2,9,43.76,0
1,9,88.45,1
1,9,87.31,1
4,10,50.91,0
5,10,101.95,1
1,7,35.76,0
1,8,83.28,1
4,11,105.52,1
4,12,176.7,2
6,13,66.02,0
5,10,51.22,0
5,11,55.18,0
2,9,42.85,0
1,9,86.4,1
2,9,44.07,0
3,10,176.6457142857143,2
2,9,94.34,1
1,8,82.22,1
2,10,97.67,1
2,9,43.42,0
2,9,43.88,0
3,10,154.51,2
4,11,111.3,1
4,10,104.14,1
2,9,43.23,0
4,12,177.59,2
2,11,108.48,1
4,10,51.26,0
4,11,105.2,1
6,13,65.86,0
1,7,34.44,0
1,8,81.59,1
1,8,37.66,0
1,7,36.27,0
3,8,40.98,0
5,11,54.6,0
4,10,103.55,1
5,10,103.68,1
2,11,114.66,1
5,10,52.05,0
2,9,44.2,0
4,11,106.0,1
6,13,65.76,0
1,9,91.95,1
2,10,99.92,1
5,11,53.34,0
3,8,41.56,0
1,10,95.19,1
3,10,100.21,1
1,9,96.5740776699029,1
4,10,51.94,0
1,9,87.52,1
4,10,102.43,1
2,9,42.78,0
6,13,65.12,0
4,11,110.24,1
2,8,41.98,0
5,12,183.77,2
2,11,184.92444444444445,2
1,8,84.32,1
1,7,34.78,0
5,10,52.08,0
3,8,42.27,0
1,7,36.07,0
5,11,54.44,0
5,11,54.03,0
1,9,97.26702923976607,1
4,10,50.23,0
2,10,100.32,1
2,9,43.17,0
1,8,84.92,1
4,11,111.03,1
1,9,97.26702923976607,1
1,9,86.67,1
4,11,105.52,1
3,10,96.47,1
6,13,67.32,0
3,10,101.39,1
4,11,106.07,1
1,9,97.5625925925926,1
5,11,52.73,0
1,9,87.68,1
4,12,178.91,2
2,10,104.61,1
1,10,95.27,1
2,10,98.05,1
2,8,42.47,0
5,11,52.61,0
3,8,41.57,0
4,11,109.27,1
1,7,35.37,0
1,8,84.81,1
2,10,154.8,2
4,10,49.45,0
1,9,88.21,1
5,11,53.94,0
5,10,103.44,1
6,13,133.15,1
1,8,80.64,1
4,11,53.54,0
1,9,86.92,1
5,10,51.57,0
4,11,112.07,1
1,8,84.37,1
3,8,40.56,0
1,7,33.59,0
2,9,94.5,1
4,10,50.12,0
3,8,40.35,0
4,10,51.44,0
2,9,43.7,0
6,13,126.68,1
5,10,52.32,0
3,9,88.66,1
3,9,89.17,1
1,9,85.12,1
4,11,106.05,1
1,9,94.6,1
4,12,182.93,2
3,9,90.55,1
3,9,43.34,0
2,11,108.66,1
5,11,55.55,0
3,10,148.15,2
1,7,34.48,0
4,10,50.9,0
4,11,114.28,1
1,7,34.32,0
1,8,97.90166666666666,1
4,12,177.7,2
6,13,66.15,0
2,9,44.28,0
1,9,85.06,1
1,8,97.67141203703704,1
1,9,88.89,1
5,11,52.79,0
1,10,98.72,1
3,8,39.9,0
4,12,115.95,1
2,10,95.63,1
2,12,120.8,1
1,7,37.08,0
3,10,147.15,2
1,9,92.78,1
3,9,44.28,0
1,7,34.76,0
2,10,101.94,1
1,9,87.45,1
1,9,88.27,1
4,10,103.82,1
3,10,99.12,1
3,10,152.9,2
5,12,118.79,1
5,11,113.77,1
2,9,43.23,0
1,9,85.45,1
5,10,51.61,0
3,10,153.17,2
2,10,98.29,1
6,13,134.27,1
1,7,34.13,0
3,10,95.87,1
4,11,52.59,0
2,9,43.19,0
6,13,66.83,0
3,10,156.5,2
2,10,96.62,1
4,10,49.99,0
1,9,92.05,1
5,11,106.29,1
3,8,42.29,0
3,9,92.33,1
3,10,96.69,1
4,12,121.11,1
1,7,35.85,0
1,8,125.77,2
3,9,92.28,1
4,12,118.81,1
1,9,90.7,1
2,10,101.12,1
3,8,40.7,0
4,10,52.36,0
5,11,107.74,1
3,9,89.03,1
2,11,111.51,1
4,10,50.49,0
2,9,45.06,0
1,7,36.77,0
2,9,44.3,0
4,11,107.63,1
2,10,99.18,1
1,7,36.21,0
1,7,33.77,0
1,8,83.76,1
2,10,100.53,1
1,9,90.22,1
2,9,45.47,0
5,11,53.47,0
4,11,106.51,1
3,8,39.99,0
3,8,41.41,0
3,10,155.91,2
3,9,44.47,0
3,8,41.25,0
6,13,66.61,0
